,Case_ID,Activity,Timestamp,Items,Customers,Orders,Amount_Items,Amount_Orders,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_G,Act_H,Act_I,Act_J,Cust_a,Cust_b,Cust_c,Cust_d,Cust_e,Cust_f,Cust_g,Cust_h,Cust_i,Cust_j,Cust_k,Cust_l,Cust_m,Cust_n,Cust_o,Cust_p,Cust_q,Next_Act_!,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Activity,Position,Trace_Len
10,660003,J,2019-05-28 12:42:06,"['880106', '880070', '880103', '880069', '880073', '880022', '880020', '880109', '880014', '880071', '880072', '880013']",d,"['990007', '990026', '990004', '990017']",12,4,78345,352354,45726,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
11,660004,G,2019-05-24 15:49:44,"['880026', '880078', '880024', '880028', '880010', '880113', '880012', '880011', '880023', '880025', '880077']",c,"['990028', '990019', '990003', '990008']",11,4,0,0,56984,4,247781,237617.0,237617.0,35401.0,0.0,10164.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
12,660004,H,2019-05-27 09:50:01,"['880026', '880078', '880024', '880028', '880010', '880113', '880012', '880011', '880023', '880025', '880077']",c,"['990028', '990019', '990003', '990008']",11,4,237617,237617,35401,0,10164,10164.0,247781.0,45565.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
13,660004,J,2019-05-27 12:39:25,"['880026', '880078', '880024', '880028', '880010', '880113', '880012', '880011', '880023', '880025', '880077']",c,"['990028', '990019', '990003', '990008']",11,4,10164,247781,45565,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
14,660005,G,2019-05-25 01:00:00,"['880065', '880018', '880068', '880067', '880019', '880017']",f,"['990016', '990006']",6,2,0,0,3600,5,377436,242972.0,242972.0,73772.0,0.0,134464.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
15,660005,H,2019-05-27 20:29:32,"['880065', '880018', '880068', '880067', '880019', '880017']",f,"['990016', '990006']",6,2,242972,242972,73772,0,134464,134464.0,377436.0,35436.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
16,660005,J,2019-05-29 09:50:36,"['880065', '880018', '880068', '880067', '880019', '880017']",f,"['990016', '990006']",6,2,134464,377436,35436,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
17,660006,G,2019-05-27 11:49:13,"['880118', '880121', '880129', '880036', '880120', '880122', '880128']",g,"['990033', '990010', '990030']",7,3,0,0,42553,0,100881,88840.0,88840.0,44993.0,1.0,12041.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
18,660006,H,2019-05-28 12:29:53,"['880118', '880121', '880129', '880036', '880120', '880122', '880128']",g,"['990033', '990010', '990030']",7,3,88840,88840,44993,1,12041,12041.0,100881.0,57034.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
19,660006,J,2019-05-28 15:50:34,"['880118', '880121', '880129', '880036', '880120', '880122', '880128']",g,"['990033', '990010', '990030']",7,3,12041,100881,57034,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
20,660007,G,2019-05-27 15:11:01,"['880062', '880064', '880059', '880063']",i,['990015'],4,1,0,0,54661,0,104239,71547.0,71547.0,39808.0,1.0,32692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
21,660007,H,2019-05-28 11:03:28,"['880062', '880064', '880059', '880063']",i,['990015'],4,1,71547,71547,39808,1,32692,32692.0,104239.0,72500.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
22,660007,J,2019-05-28 20:08:20,"['880062', '880064', '880059', '880063']",i,['990015'],4,1,32692,104239,72500,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
23,660008,G,2019-05-27 16:26:44,"['880146', '880075', '880110', '880056', '880058', '880074', '880076', '880057', '880054']",h,"['990018', '990038', '990014', '990027']",9,4,0,0,59204,0,91555,9055.0,9055.0,68259.0,0.0,82500.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
24,660008,H,2019-05-27 18:57:39,"['880146', '880075', '880110', '880056', '880058', '880074', '880076', '880057', '880054']",h,"['990018', '990038', '990014', '990027']",9,4,9055,9055,68259,0,82500,82500.0,91555.0,64359.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
25,660008,J,2019-05-28 17:52:39,"['880146', '880075', '880110', '880056', '880058', '880074', '880076', '880057', '880054']",h,"['990018', '990038', '990014', '990027']",9,4,82500,91555,64359,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
26,660009,G,2019-05-28 09:49:33,"['880015', '880158', '880161', '880162', '880016']",e,"['990005', '990042']",5,2,0,0,35373,1,94326,23456.0,23456.0,58829.0,1.0,70870.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
27,660009,H,2019-05-28 16:20:29,"['880015', '880158', '880161', '880162', '880016']",e,"['990005', '990042']",5,2,23456,23456,58829,1,70870,70870.0,94326.0,43299.0,2.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
28,660009,J,2019-05-29 12:01:39,"['880015', '880158', '880161', '880162', '880016']",e,"['990005', '990042']",5,2,70870,94326,43299,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
29,660010,G,2019-05-28 11:12:33,"['880090', '880091', '880148', '880123', '880092', '880089', '880088']",l,"['990031', '990040', '990023', '990022']",7,4,0,0,40353,1,78943,17124.0,17124.0,57477.0,1.0,61819.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
30,660010,H,2019-05-28 15:57:57,"['880090', '880091', '880148', '880123', '880092', '880089', '880088']",l,"['990031', '990040', '990023', '990022']",7,4,17124,17124,57477,1,61819,61819.0,78943.0,32896.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
31,660010,J,2019-05-29 09:08:16,"['880090', '880091', '880148', '880123', '880092', '880089', '880088']",l,"['990031', '990040', '990023', '990022']",7,4,61819,78943,32896,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
32,660011,G,2019-05-28 14:22:11,"['880096', '880154', '880094', '880156', '880095', '880150']",m,"['990041', '990024']",6,2,0,0,51731,1,70568,5962.0,5962.0,57693.0,1.0,64606.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
33,660011,H,2019-05-28 16:01:33,"['880096', '880154', '880094', '880156', '880095', '880150']",m,"['990041', '990024']",6,2,5962,5962,57693,1,64606,64606.0,70568.0,35899.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
34,660011,J,2019-05-29 09:58:19,"['880096', '880154', '880094', '880156', '880095', '880150']",m,"['990041', '990024']",6,2,64606,70568,35899,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
35,660012,G,2019-05-28 16:07:01,"['880081', '880202', '880125', '880080', '880079']",j,"['990052', '990032', '990020']",5,3,0,0,58021,1,100472,86956.0,86956.0,58577.0,2.0,13516.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
36,660012,H,2019-05-29 16:16:17,"['880081', '880202', '880125', '880080', '880079']",j,"['990052', '990032', '990020']",5,3,86956,86956,58577,2,13516,13516.0,100472.0,72093.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
37,660012,J,2019-05-29 20:01:33,"['880081', '880202', '880125', '880080', '880079']",j,"['990052', '990032', '990020']",5,3,13516,100472,72093,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
38,660013,G,2019-05-28 17:21:54,"['880180', '880044', '880042', '880139', '880143', '880039', '880034', '880052', '880179', '880140', '880037', '880046']",b,"['990046', '990011', '990013', '990012', '990036', '990009']",12,6,0,0,62514,1,82348,76086.0,76086.0,52200.0,2.0,6262.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
39,660013,H,2019-05-29 14:30:00,"['880180', '880044', '880042', '880139', '880143', '880039', '880034', '880052', '880179', '880140', '880037', '880046']",b,"['990046', '990011', '990013', '990012', '990036', '990009']",12,6,76086,76086,52200,2,6262,6262.0,82348.0,58462.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
40,660013,J,2019-05-29 16:14:22,"['880180', '880044', '880042', '880139', '880143', '880039', '880034', '880052', '880179', '880140', '880037', '880046']",b,"['990046', '990011', '990013', '990012', '990036', '990009']",12,6,6262,82348,58462,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
41,660014,G,2019-05-29 11:18:17,"['880175', '880082', '880133', '880134', '880083', '880131', '880084', '880085', '880087']",k,"['990045', '990034', '990021']",9,3,0,0,40697,2,83787,29448.0,29448.0,70145.0,2.0,54339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
42,660014,H,2019-05-29 19:29:05,"['880175', '880082', '880133', '880134', '880083', '880131', '880084', '880085', '880087']",k,"['990045', '990034', '990021']",9,3,29448,29448,70145,2,54339,54339.0,83787.0,38084.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
43,660014,J,2019-05-30 10:34:44,"['880175', '880082', '880133', '880134', '880083', '880131', '880084', '880085', '880087']",k,"['990045', '990034', '990021']",9,3,54339,83787,38084,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
44,660015,G,2019-05-29 13:59:21,"['880097', '880100']",a,['990025'],2,1,0,0,50361,2,89481,18551.0,18551.0,68912.0,2.0,70930.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
45,660015,H,2019-05-29 19:08:32,"['880097', '880100']",a,['990025'],2,1,18551,18551,68912,2,70930,70930.0,89481.0,53442.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
46,660015,J,2019-05-30 14:50:42,"['880097', '880100']",a,['990025'],2,1,70930,89481,53442,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
47,660016,G,2019-05-29 15:38:06,"['880021', '880107', '880105', '880104']",d,"['990007', '990026']",4,2,0,0,56286,2,73480,66736.0,66736.0,36622.0,3.0,6744.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
48,660016,H,2019-05-30 10:10:22,"['880021', '880107', '880105', '880104']",d,"['990007', '990026']",4,2,66736,66736,36622,3,6744,6744.0,73480.0,43366.0,3.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
49,660016,J,2019-05-30 12:02:46,"['880021', '880107', '880105', '880104']",d,"['990007', '990026']",4,2,6744,73480,43366,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
50,660017,G,2019-05-29 16:14:37,"['880027', '880114', '880009', '880112']",c,"['990003', '990028', '990008']",4,3,0,0,58477,2,153930,65108.0,65108.0,37185.0,3.0,88822.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
51,660017,H,2019-05-30 10:19:45,"['880027', '880114', '880009', '880112']",c,"['990003', '990028', '990008']",4,3,65108,65108,37185,3,88822,88822.0,153930.0,39607.0,4.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
52,660017,J,2019-05-31 11:00:07,"['880027', '880114', '880009', '880112']",c,"['990003', '990028', '990008']",4,3,88822,153930,39607,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
53,660018,G,2019-05-29 17:38:50,"['880115', '880117']",n,['990029'],2,1,0,0,63530,2,79447,70722.0,70722.0,47852.0,3.0,8725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
54,660018,H,2019-05-30 13:17:32,"['880115', '880117']",n,['990029'],2,1,70722,70722,47852,3,8725,8725.0,79447.0,56577.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
55,660018,J,2019-05-30 15:42:57,"['880115', '880117']",n,['990029'],2,1,8725,79447,56577,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
56,660019,G,2019-05-29 18:01:12,"['880136', '880138', '880137', '880205', '880206', '880197', '880195']",o,"['990053', '990035', '990050']",7,3,0,0,64872,2,80554,5489.0,5489.0,70361.0,2.0,75065.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
57,660019,H,2019-05-29 19:32:41,"['880136', '880138', '880137', '880205', '880206', '880197', '880195']",o,"['990053', '990035', '990050']",7,3,5489,5489,70361,2,75065,63821.0,69310.0,47782.0,3.0,11244.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
58,660019,I,2019-05-30 13:16:22,"['880136', '880138', '880137', '880205', '880206', '880197', '880195']",o,"['990053', '990035', '990050']",7,3,63821,69310,47782,3,11244,11244.0,80554.0,59026.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,3,4
59,660019,J,2019-05-30 16:23:46,"['880136', '880138', '880137', '880205', '880206', '880197', '880195']",o,"['990053', '990035', '990050']",7,3,11244,80554,59026,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
60,660020,G,2019-05-30 01:00:00,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,0,0,3600,3,141499,49104.0,49104.0,52704.0,3.0,92395.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,6
61,660020,H,2019-05-30 14:38:24,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,49104,49104,52704,3,92395,6948.0,56052.0,59652.0,3.0,85447.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,6
62,660020,I,2019-05-30 16:34:12,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,6948,56052,59652,3,85447,64558.0,120610.0,37810.0,4.0,20889.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,3,6
63,660020,I,2019-05-31 10:30:10,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,64558,120610,37810,4,20889,16083.0,136693.0,53893.0,4.0,4806.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,4,6
64,660020,I,2019-05-31 14:58:13,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,16083,136693,53893,4,4806,4806.0,141499.0,58699.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,5,6
65,660020,J,2019-05-31 16:18:19,"['880186', '880187', '880066', '880233', '880188', '880229', '880219', '880220', '880218', '880232', '880190']",f,"['990016', '990056', '990061', '990060', '990048']",11,5,4806,141499,58699,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,6,6
66,660021,G,2019-05-30 15:56:05,"['880060', '880168', '880172', '880170', '880174', '880061', '880173']",i,"['990044', '990015']",7,2,0,0,57365,3,75785,72681.0,72681.0,43646.0,4.0,3104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
67,660021,H,2019-05-31 12:07:26,"['880060', '880168', '880172', '880170', '880174', '880061', '880173']",i,"['990044', '990015']",7,2,72681,72681,43646,4,3104,3104.0,75785.0,46750.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
68,660021,J,2019-05-31 12:59:10,"['880060', '880168', '880172', '880170', '880174', '880061', '880173']",i,"['990044', '990015']",7,2,3104,75785,46750,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
69,660022,G,2019-05-30 17:36:37,"['880164', '880165', '880035', '880166', '880183', '880184']",g,"['990010', '990047', '990043']",6,3,0,0,63397,3,342044,323214.0,323214.0,41011.0,0.0,18830.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
70,660022,H,2019-06-03 11:23:31,"['880164', '880165', '880035', '880166', '880183', '880184']",g,"['990010', '990047', '990043']",6,3,323214,323214,41011,0,18830,18830.0,342044.0,59841.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
71,660022,J,2019-06-03 16:37:21,"['880164', '880165', '880035', '880166', '880183', '880184']",g,"['990010', '990047', '990043']",6,3,18830,342044,59841,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
72,660023,G,2019-05-30 20:10:16,"['880193', '880192', '880223', '880224', '880191']",p,"['990058', '990049']",5,2,0,0,72616,3,306261,59232.0,59232.0,45448.0,4.0,247029.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,H,1,3
73,660023,H,2019-05-31 12:37:28,"['880193', '880192', '880223', '880224', '880191']",p,"['990058', '990049']",5,2,59232,59232,45448,4,247029,247029.0,306261.0,33277.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,2,3
74,660023,J,2019-06-03 09:14:37,"['880193', '880192', '880223', '880224', '880191']",p,"['990058', '990049']",5,2,247029,306261,33277,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
