,Case_ID,Activity,Timestamp
128,990010,B,2019-05-21 12:47:10
129,990010,D,2019-05-21 12:57:36
130,990010,C,2019-05-21 21:10:10
131,990010,E,2019-05-22 17:33:36
132,990010,G,2019-05-27 11:49:13
133,990010,H,2019-05-28 12:29:53
134,990010,J,2019-05-28 15:50:34
135,990010,B,2019-05-30 12:41:03
136,990010,G,2019-05-30 17:36:37
137,990010,H,2019-06-03 11:23:31
138,990010,J,2019-06-03 16:37:21
139,990010,K,2019-06-10 21:10:10
140,990010,F,2019-06-14 08:33:46
141,990011,A,2019-05-21 12:16:25
142,990011,C,2019-05-21 12:55:17
143,990011,B,2019-05-22 14:18:39
144,990011,B,2019-05-23 10:45:43
145,990011,G,2019-05-23 11:00:25
146,990011,B,2019-05-23 13:39:57
147,990011,H,2019-05-23 14:22:59
148,990011,F,2019-05-23 14:24:31
149,990011,I,2019-05-23 14:48:41
150,990011,J,2019-05-23 19:14:00
151,990011,B,2019-05-28 16:41:43
152,990011,G,2019-05-28 17:21:54
153,990011,H,2019-05-29 14:30:00
154,990011,J,2019-05-29 16:14:22
155,990012,A,2019-05-21 13:52:38
156,990012,C,2019-05-21 16:44:36
157,990012,D,2019-05-21 19:19:13
158,990012,B,2019-05-22 11:00:23
159,990012,B,2019-05-22 11:36:46
160,990012,B,2019-05-22 11:47:12
161,990012,D,2019-05-23 10:19:26
162,990012,E,2019-05-23 10:27:00
163,990012,G,2019-05-23 11:00:25
164,990012,H,2019-05-23 14:22:59
165,990012,I,2019-05-23 14:48:41
166,990012,B,2019-05-23 17:26:26
167,990012,J,2019-05-23 19:14:00
168,990012,E,2019-05-27 09:35:00
169,990012,B,2019-05-28 12:19:52
170,990012,B,2019-05-28 17:21:54
171,990012,G,2019-05-28 17:21:54
172,990012,H,2019-05-29 14:30:00
173,990012,J,2019-05-29 16:14:22
174,990012,B,2019-06-03 19:30:05
175,990012,G,2019-06-05 09:43:33
176,990012,H,2019-06-05 15:08:57
177,990012,I,2019-06-05 16:25:21
178,990012,J,2019-06-05 21:36:36
179,990012,F,2019-06-06 17:01:11
180,990013,A,2019-05-21 16:05:03
181,990013,B,2019-05-21 17:15:32
182,990013,C,2019-05-21 21:40:22
183,990013,D,2019-05-22 09:29:44
184,990013,D,2019-05-22 09:31:49
185,990013,B,2019-05-22 09:37:12
186,990013,B,2019-05-22 16:07:56
187,990013,G,2019-05-23 11:00:25
188,990013,E,2019-05-23 12:09:19
189,990013,H,2019-05-23 14:22:59
190,990013,I,2019-05-23 14:48:41
191,990013,J,2019-05-23 19:14:00
192,990013,E,2019-05-24 12:01:37
193,990013,B,2019-05-27 14:01:57
194,990013,G,2019-05-28 17:21:54
195,990013,F,2019-05-29 11:06:49
196,990013,H,2019-05-29 14:30:00
197,990013,J,2019-05-29 16:14:22
198,990013,B,2019-06-17 14:24:54
199,990013,G,2019-06-17 15:48:31
200,990013,H,2019-06-18 13:41:56
201,990013,J,2019-06-18 14:55:46
202,990013,B,2019-06-28 17:45:57
203,990013,G,2019-07-01 14:59:43
204,990013,H,2019-07-02 09:22:35
205,990013,J,2019-07-03 16:37:19
206,990014,A,2019-05-21 17:29:53
207,990014,D,2019-05-22 10:22:31
208,990014,B,2019-05-22 10:52:34
209,990014,B,2019-05-22 11:13:31
210,990014,E,2019-05-22 14:29:53
211,990014,B,2019-05-22 17:38:56
212,990014,C,2019-05-23 09:09:23
213,990014,B,2019-05-23 12:53:00
214,990014,F,2019-05-24 09:37:42
215,990014,G,2019-05-27 16:26:44
216,990014,H,2019-05-27 18:57:39
217,990014,J,2019-05-28 17:52:39
218,990014,B,2019-06-05 09:17:23
219,990014,G,2019-06-05 16:31:53
220,990014,H,2019-06-06 12:40:22
221,990014,J,2019-06-07 10:46:15
222,990015,A,2019-05-21 19:19:34
223,990015,B,2019-05-21 20:34:29
224,990015,C,2019-05-22 12:40:14
225,990015,B,2019-05-22 16:54:39
226,990015,B,2019-05-23 10:53:08
227,990015,D,2019-05-23 11:08:24
228,990015,E,2019-05-23 12:33:06
229,990015,B,2019-05-24 15:49:44
230,990015,G,2019-05-27 15:11:01
231,990015,B,2019-05-28 09:49:33
232,990015,H,2019-05-28 11:03:28
233,990015,B,2019-05-28 16:42:56
234,990015,J,2019-05-28 20:08:20
235,990015,F,2019-05-30 09:05:10
236,990015,G,2019-05-30 15:56:05
237,990015,H,2019-05-31 12:07:26
238,990015,J,2019-05-31 12:59:10
239,990016,A,2019-05-21 22:18:43
240,990016,D,2019-05-22 11:14:47
241,990016,B,2019-05-22 11:45:06
242,990016,E,2019-05-22 15:44:52
243,990016,B,2019-05-22 17:19:25
244,990016,D,2019-05-23 09:26:37
245,990016,C,2019-05-23 11:58:56
246,990016,B,2019-05-23 15:34:32
247,990016,G,2019-05-25 01:00:00
248,990016,E,2019-05-27 11:36:36
249,990016,B,2019-05-27 15:11:01
250,990016,H,2019-05-27 20:29:32
251,990016,F,2019-05-28 09:13:13
252,990016,J,2019-05-29 09:50:36
253,990016,G,2019-05-30 01:00:00
254,990016,H,2019-05-30 14:38:24
255,990016,I,2019-05-30 16:34:12
256,990016,I,2019-05-31 10:30:10
257,990016,I,2019-05-31 14:58:13
258,990016,J,2019-05-31 16:18:19
259,990017,A,2019-05-22 08:29:00
260,990017,C,2019-05-22 10:21:25
261,990017,B,2019-05-22 11:06:36
262,990017,B,2019-05-22 11:34:42
263,990017,B,2019-05-22 16:14:21
264,990017,B,2019-05-23 08:44:21
265,990017,B,2019-05-24 10:49:32
266,990017,G,2019-05-24 10:49:32
267,990017,H,2019-05-27 10:40:13
268,990017,I,2019-05-27 14:56:21
269,990017,J,2019-05-28 12:42:06
270,990017,F,2019-05-29 10:35:55
271,990018,A,2019-05-22 10:33:18
272,990018,D,2019-05-22 11:39:24
273,990018,B,2019-05-22 13:53:26
274,990018,C,2019-05-22 14:44:07
275,990018,F,2019-05-23 15:19:51
276,990018,E,2019-05-23 15:28:01
277,990018,B,2019-05-23 16:46:01
278,990018,B,2019-05-24 14:07:48
279,990018,G,2019-05-27 16:26:44
280,990018,H,2019-05-27 18:57:39
281,990018,J,2019-05-28 17:52:39
282,990019,A,2019-05-22 12:26:23
283,990019,C,2019-05-22 15:42:38
284,990019,B,2019-05-23 08:42:25
285,990019,B,2019-05-23 16:16:20
286,990019,G,2019-05-24 15:49:44
287,990019,H,2019-05-27 09:50:01
288,990019,J,2019-05-27 12:39:25
289,990019,K,2019-06-11 15:42:38
290,990019,F,2019-06-13 10:15:04
291,990020,A,2019-05-22 14:12:34
292,990020,C,2019-05-23 13:04:43
293,990020,B,2019-05-23 13:32:53
294,990020,D,2019-05-23 16:07:36
295,990020,E,2019-05-24 09:21:25
296,990020,B,2019-05-24 14:22:07
297,990020,B,2019-05-28 14:51:35
298,990020,G,2019-05-28 16:07:01
299,990020,H,2019-05-29 16:16:17
300,990020,J,2019-05-29 20:01:33
301,990020,F,2019-05-31 14:55:51
302,990021,A,2019-05-22 15:44:55
303,990021,B,2019-05-23 17:01:33
304,990021,C,2019-05-23 22:00:00
305,990021,B,2019-05-24 09:41:01
306,990021,D,2019-05-24 14:39:58
307,990021,E,2019-05-24 17:48:27
308,990021,B,2019-05-27 10:25:30
309,990021,F,2019-05-27 12:19:36
310,990021,B,2019-05-27 12:21:13
311,990021,B,2019-05-27 17:00:36
312,990021,G,2019-05-29 11:18:17
313,990021,D,2019-05-29 14:23:06
314,990021,H,2019-05-29 19:29:05
315,990021,J,2019-05-30 10:34:44
316,990021,E,2019-05-30 16:47:55
317,990021,B,2019-06-04 10:18:03
318,990021,G,2019-06-06 10:21:38
319,990021,H,2019-06-06 10:56:40
320,990021,J,2019-06-06 15:45:51
321,990022,A,2019-05-22 17:49:37
322,990022,B,2019-05-23 10:03:08
323,990022,D,2019-05-23 11:07:19
324,990022,C,2019-05-23 11:23:05
325,990022,E,2019-05-23 12:13:24
326,990022,B,2019-05-24 13:23:15
327,990022,B,2019-05-27 15:29:21
328,990022,B,2019-05-28 11:12:33
329,990022,G,2019-05-28 11:12:33
330,990022,H,2019-05-28 15:57:57
331,990022,J,2019-05-29 09:08:16
332,990022,F,2019-06-03 11:04:21
333,990023,A,2019-05-22 20:08:26
334,990023,D,2019-05-23 10:29:24
335,990023,B,2019-05-24 11:05:13
336,990023,C,2019-05-24 14:55:25
337,990023,F,2019-05-27 09:22:27
338,990023,E,2019-05-28 10:47:51
339,990023,G,2019-05-28 11:12:33
340,990023,H,2019-05-28 15:57:57
341,990023,J,2019-05-29 09:08:16
342,990023,B,2019-06-03 21:19:52
343,990023,G,2019-06-04 01:00:00
344,990023,H,2019-06-04 11:15:46
345,990023,J,2019-06-05 09:41:01
346,990024,A,2019-05-22 22:56:27
347,990024,B,2019-05-23 11:57:31
348,990024,C,2019-05-23 12:55:00
349,990024,D,2019-05-23 15:38:19
350,990024,E,2019-05-23 16:56:29
351,990024,B,2019-05-24 10:09:07
352,990024,B,2019-05-28 13:31:07
353,990024,G,2019-05-28 14:22:11
354,990024,H,2019-05-28 16:01:33
355,990024,J,2019-05-29 09:58:19
356,990024,F,2019-05-29 19:51:41
357,990025,A,2019-05-23 09:44:29
358,990025,B,2019-05-23 10:52:26
359,990025,B,2019-05-23 12:15:16
360,990025,B,2019-05-23 15:00:45
361,990025,G,2019-05-23 17:26:26
362,990025,H,2019-05-23 17:43:12
363,990025,B,2019-05-23 19:15:44
364,990025,D,2019-05-24 12:33:21
365,990025,J,2019-05-24 15:54:44
366,990025,E,2019-05-24 15:56:27
367,990025,C,2019-05-24 17:01:23
368,990025,B,2019-05-28 14:20:52
369,990025,G,2019-05-29 13:59:21
370,990025,H,2019-05-29 19:08:32
371,990025,J,2019-05-30 14:50:42
372,990025,B,2019-05-31 10:56:50
373,990025,F,2019-05-31 15:35:49
374,990025,G,2019-06-04 15:15:34
375,990025,H,2019-06-04 18:00:57
376,990025,J,2019-06-05 15:51:44
377,990026,A,2019-05-23 11:48:45
378,990026,B,2019-05-23 11:55:58
379,990026,B,2019-05-23 14:49:52
380,990026,B,2019-05-23 16:36:27
381,990026,G,2019-05-24 10:49:32
382,990026,D,2019-05-24 10:55:36
383,990026,B,2019-05-24 13:02:38
384,990026,E,2019-05-24 15:56:31
385,990026,C,2019-05-24 16:32:09
386,990026,B,2019-05-24 17:25:09
387,990026,B,2019-05-24 17:39:53
388,990026,H,2019-05-27 10:40:13
389,990026,I,2019-05-27 14:56:21
390,990026,J,2019-05-28 12:42:06
391,990026,G,2019-05-29 15:38:06
392,990026,H,2019-05-30 10:10:22
393,990026,J,2019-05-30 12:02:46
394,990026,B,2019-06-05 11:05:38
395,990026,G,2019-06-07 13:43:45
396,990026,H,2019-06-10 16:57:21
397,990026,J,2019-06-11 10:57:37
398,990026,K,2019-06-13 16:32:09
399,990026,F,2019-06-19 10:00:32
400,990027,A,2019-05-23 13:57:18
401,990027,B,2019-05-23 14:58:15
402,990027,C,2019-05-23 16:27:55
403,990027,G,2019-05-27 16:26:44
404,990027,H,2019-05-27 18:57:39
405,990027,J,2019-05-28 17:52:39
406,990027,B,2019-05-30 15:56:05
407,990027,G,2019-06-03 16:22:21
408,990027,H,2019-06-04 11:28:14
409,990027,J,2019-06-05 14:32:48
410,990027,K,2019-06-12 16:27:55
411,990027,F,2019-06-28 09:34:47
412,990028,A,2019-05-23 16:14:23
413,990028,C,2019-05-24 08:27:33
414,990028,B,2019-05-24 13:58:15
415,990028,G,2019-05-24 15:49:44
416,990028,B,2019-05-24 18:15:43
417,990028,H,2019-05-27 09:50:01
418,990028,J,2019-05-27 12:39:25
419,990028,D,2019-05-27 14:35:23
420,990028,E,2019-05-27 16:13:44
421,990028,B,2019-05-28 08:29:06
422,990028,G,2019-05-29 16:14:37
423,990028,H,2019-05-30 10:19:45
424,990028,J,2019-05-31 11:00:07
425,990028,F,2019-06-05 09:31:56
426,990029,A,2019-05-23 17:48:34
427,990029,D,2019-05-24 12:12:36
428,990029,B,2019-05-27 10:52:57
429,990029,B,2019-05-27 16:26:44
430,990029,E,2019-05-29 13:59:41
431,990029,G,2019-05-29 17:38:50
432,990029,B,2019-05-29 18:01:12
433,990029,H,2019-05-30 13:17:32
434,990029,C,2019-05-30 14:31:12
435,990029,J,2019-05-30 15:42:57
436,990029,F,2019-05-30 20:54:23
437,990029,G,2019-06-03 13:21:46
438,990029,H,2019-06-03 15:15:53
439,990029,J,2019-06-04 09:55:18
440,990030,A,2019-05-23 20:05:16
441,990030,B,2019-05-24 09:32:57
442,990030,C,2019-05-24 09:35:41
443,990030,B,2019-05-24 14:54:46
444,990030,D,2019-05-24 15:17:53
445,990030,E,2019-05-27 10:17:35
446,990030,B,2019-05-27 10:29:17
447,990030,B,2019-05-27 11:49:13
448,990030,G,2019-05-27 11:49:13
449,990030,H,2019-05-28 12:29:53
450,990030,J,2019-05-28 15:50:34
451,990030,B,2019-05-31 15:48:28
452,990030,G,2019-06-04 19:51:21
453,990030,H,2019-06-05 11:11:34
454,990030,J,2019-06-05 13:23:11
455,990030,K,2019-06-13 09:35:41
456,990030,F,2019-06-14 18:59:46
457,990031,A,2019-05-23 22:50:07
458,990031,C,2019-05-24 12:33:34
459,990031,B,2019-05-27 14:14:58
460,990031,G,2019-05-28 11:12:33
461,990031,F,2019-05-28 15:42:42
462,990031,H,2019-05-28 15:57:57
463,990031,J,2019-05-29 09:08:16
464,990032,A,2019-05-24 09:31:49
465,990032,C,2019-05-24 13:40:11
466,990032,B,2019-05-24 13:58:11
467,990032,D,2019-05-24 16:43:54
468,990032,D,2019-05-27 10:09:08
469,990032,E,2019-05-28 13:58:57
470,990032,G,2019-05-28 16:07:01
471,990032,E,2019-05-28 17:20:33
472,990032,B,2019-05-29 09:29:48
473,990032,H,2019-05-29 16:16:17
474,990032,J,2019-05-29 20:01:33
475,990032,G,2019-05-31 12:36:18
476,990032,B,2019-06-03 13:21:46
477,990032,H,2019-06-03 14:44:40
478,990032,B,2019-06-04 09:33:27
479,990032,J,2019-06-04 12:49:08
480,990032,G,2019-06-05 13:57:20
481,990032,H,2019-06-05 16:32:10
482,990032,J,2019-06-05 16:43:25
483,990032,K,2019-06-13 13:40:11
484,990032,F,2019-06-25 10:19:21
485,990033,A,2019-05-24 11:23:25
486,990033,B,2019-05-24 11:38:57
487,990033,C,2019-05-24 11:59:26
488,990033,B,2019-05-24 12:41:02
489,990033,F,2019-05-24 17:07:14
490,990033,G,2019-05-27 11:49:13
491,990033,H,2019-05-28 12:29:53
492,990033,J,2019-05-28 15:50:34
493,990034,A,2019-05-24 13:06:38
494,990034,B,2019-05-24 15:37:55
495,990034,D,2019-05-24 15:52:26
496,990034,C,2019-05-24 17:21:57
497,990034,B,2019-05-27 11:16:53
498,990034,B,2019-05-27 13:12:53
499,990034,G,2019-05-29 11:18:17
500,990034,H,2019-05-29 19:29:05
501,990034,B,2019-05-30 09:43:40
502,990034,J,2019-05-30 10:34:44
503,990034,E,2019-05-30 13:20:26
504,990034,B,2019-05-31 17:59:58
505,990034,G,2019-06-03 18:10:26
506,990034,H,2019-06-05 09:11:11
507,990034,I,2019-06-05 13:53:34
508,990034,J,2019-06-05 15:58:13
509,990034,K,2019-06-13 17:21:57
510,990034,K,2019-07-03 17:21:57
511,990034,F,2019-07-08 08:33:45
512,990035,A,2019-05-24 14:33:03
513,990035,D,2019-05-24 22:21:22
514,990035,E,2019-05-27 08:56:35
515,990035,B,2019-05-27 12:21:51
516,990035,B,2019-05-27 17:03:48
517,990035,C,2019-05-28 10:25:46
518,990035,F,2019-05-28 11:34:27
519,990035,B,2019-05-29 12:11:16
520,990035,G,2019-05-29 18:01:12
521,990035,H,2019-05-29 19:32:41
522,990035,B,2019-05-30 12:51:51
523,990035,I,2019-05-30 13:16:22
524,990035,J,2019-05-30 16:23:46
525,990035,G,2019-06-04 10:21:54
526,990035,H,2019-06-04 11:24:58
527,990035,J,2019-06-04 15:56:37
528,990036,A,2019-05-24 16:25:54
529,990036,B,2019-05-24 18:41:54
530,990036,C,2019-05-24 20:19:52
531,990036,B,2019-05-27 08:50:47
532,990036,B,2019-05-28 09:26:56
533,990036,D,2019-05-28 15:22:53
534,990036,G,2019-05-28 17:21:54
535,990036,E,2019-05-28 17:39:06
536,990036,B,2019-05-29 12:13:25
537,990036,H,2019-05-29 14:30:00
538,990036,J,2019-05-29 16:14:22
539,990036,B,2019-05-29 16:14:37
540,990036,B,2019-05-30 12:51:52
541,990036,G,2019-05-31 19:05:24
542,990036,H,2019-06-03 14:07:59
543,990036,J,2019-06-04 10:32:16
544,990036,K,2019-06-13 20:19:52
545,990036,F,2019-06-17 11:48:14
546,990037,A,2019-05-24 18:11:35
547,990037,C,2019-05-24 20:04:02
548,990037,D,2019-05-30 14:11:54
549,990037,E,2019-06-04 17:56:15
550,990037,B,2019-06-13 12:16:24
551,990037,K,2019-06-13 20:04:02
552,990037,G,2019-06-17 09:26:52
553,990037,H,2019-06-17 15:19:21
554,990037,J,2019-06-17 16:39:14
555,990037,F,2019-06-21 09:28:04
556,990038,A,2019-05-24 20:14:20
557,990038,B,2019-05-27 09:35:18
558,990038,G,2019-05-27 16:26:44
559,990038,H,2019-05-27 18:57:39
560,990038,J,2019-05-28 17:52:39
561,990038,C,2019-05-29 14:04:13
562,990038,F,2019-06-17 10:13:20
563,990039,A,2019-05-24 23:08:15
564,990039,C,2019-05-27 08:38:54
565,990039,D,2019-05-27 15:09:10
566,990039,E,2019-05-29 11:09:08
567,990039,B,2019-06-03 13:19:07
568,990039,G,2019-06-05 13:57:20
569,990039,H,2019-06-05 16:32:10
570,990039,J,2019-06-05 16:43:25
571,990039,F,2019-06-07 11:25:11
572,990040,A,2019-05-25 21:24:33
573,990040,C,2019-05-27 14:16:09
574,990040,B,2019-05-28 09:17:12
575,990040,G,2019-05-28 11:12:33
576,990040,H,2019-05-28 15:57:57
577,990040,D,2019-05-28 15:59:05
578,990040,J,2019-05-29 09:08:16
579,990040,E,2019-05-29 17:29:15
580,990040,K,2019-06-16 14:16:09
581,990040,B,2019-06-17 14:41:52
582,990040,G,2019-06-17 17:25:59
583,990040,H,2019-06-18 12:06:04
584,990040,I,2019-06-18 12:41:35
585,990040,J,2019-06-18 16:17:30
586,990040,F,2019-06-24 11:26:35
587,990041,A,2019-05-26 21:36:54
588,990041,C,2019-05-27 12:03:03
589,990041,B,2019-05-27 13:40:28
590,990041,B,2019-05-27 15:19:06
591,990041,D,2019-05-27 17:35:34
592,990041,B,2019-05-28 10:05:00
593,990041,G,2019-05-28 14:22:11
594,990041,B,2019-05-28 14:59:35
595,990041,H,2019-05-28 16:01:33
596,990041,J,2019-05-29 09:58:19
597,990041,B,2019-05-29 11:09:54
598,990041,E,2019-05-30 11:38:50
599,990041,B,2019-05-31 09:09:49
600,990041,G,2019-05-31 11:02:37
601,990041,H,2019-05-31 13:32:02
602,990041,J,2019-05-31 15:13:21
603,990041,B,2019-06-05 10:58:42
604,990041,G,2019-06-07 16:49:07
605,990041,H,2019-06-07 19:16:45
606,990041,J,2019-06-11 09:48:47
607,990041,K,2019-06-16 12:03:03
608,990041,F,2019-06-20 15:33:16
609,990042,A,2019-05-27 09:30:58
610,990042,B,2019-05-27 09:46:50
611,990042,B,2019-05-27 09:58:28
612,990042,D,2019-05-27 11:03:53
613,990042,B,2019-05-27 11:20:54
614,990042,E,2019-05-27 13:34:25
615,990042,C,2019-05-27 17:54:51
616,990042,G,2019-05-28 09:49:33
617,990042,B,2019-05-28 10:54:25
618,990042,B,2019-05-28 14:22:11
619,990042,H,2019-05-28 16:20:29
620,990042,D,2019-05-28 17:25:06
621,990042,J,2019-05-29 12:01:39
622,990042,E,2019-05-30 12:21:28
623,990042,G,2019-05-31 09:59:47
624,990042,H,2019-05-31 13:02:49
625,990042,J,2019-05-31 20:47:49
626,990042,B,2019-06-03 10:42:52
627,990042,G,2019-06-05 11:11:42
628,990042,H,2019-06-05 19:31:37
629,990042,J,2019-06-06 20:46:27
630,990042,B,2019-06-11 15:47:25
631,990042,G,2019-06-13 09:37:37
632,990042,H,2019-06-13 12:24:23
633,990042,J,2019-06-13 14:33:30
634,990042,K,2019-06-16 17:54:51
635,990042,F,2019-06-20 09:40:09
636,990043,A,2019-05-27 11:21:43
637,990043,B,2019-05-27 16:28:55
638,990043,C,2019-05-28 11:50:36
639,990043,D,2019-05-28 15:08:49
640,990043,B,2019-05-28 16:07:01
641,990043,E,2019-05-29 09:26:30
642,990043,B,2019-05-30 12:51:54
643,990043,G,2019-05-30 17:36:37
644,990043,H,2019-06-03 11:23:31
645,990043,J,2019-06-03 16:37:21
646,990043,F,2019-06-07 10:09:00
647,990043,B,2019-06-14 16:15:00
648,990043,G,2019-06-18 15:43:34
649,990043,H,2019-06-18 15:50:34
650,990043,J,2019-06-19 10:37:32
651,990044,A,2019-05-27 13:03:14
652,990044,B,2019-05-27 15:25:40
653,990044,B,2019-05-28 08:15:17
654,990044,D,2019-05-28 11:40:33
655,990044,D,2019-05-28 11:41:41
656,990044,B,2019-05-28 16:05:02
657,990044,C,2019-05-28 16:30:03
658,990044,B,2019-05-29 08:41:50
659,990044,D,2019-05-29 15:52:18
660,990044,F,2019-05-29 17:50:05
661,990044,E,2019-05-30 09:37:04
662,990044,B,2019-05-30 10:45:36
663,990044,E,2019-05-30 10:55:02
664,990044,G,2019-05-30 15:56:05
665,990044,E,2019-05-30 15:56:27
666,990044,H,2019-05-31 12:07:26
667,990044,J,2019-05-31 12:59:10
668,990044,B,2019-06-07 13:51:48
669,990044,G,2019-06-12 09:46:21
670,990044,H,2019-06-12 12:33:15
671,990044,J,2019-06-13 11:59:50
672,990044,B,2019-06-14 12:27:21
673,990044,G,2019-06-18 15:09:54
674,990044,H,2019-06-19 11:47:32
675,990044,J,2019-06-20 11:30:48
676,990045,A,2019-05-27 14:26:15
677,990045,C,2019-05-27 16:50:41
678,990045,B,2019-05-28 17:02:48
679,990045,D,2019-05-28 17:15:46
680,990045,G,2019-05-29 11:18:17
681,990045,H,2019-05-29 19:29:05
682,990045,J,2019-05-30 10:34:44
683,990045,E,2019-05-31 15:56:59
684,990045,F,2019-06-03 12:26:24
685,990045,B,2019-06-04 15:15:34
686,990045,G,2019-06-06 10:21:38
687,990045,H,2019-06-06 10:56:40
688,990045,J,2019-06-06 15:45:51
689,990045,B,2019-06-10 11:59:22
690,990045,G,2019-06-13 15:10:08
691,990045,H,2019-06-13 16:47:17
692,990045,J,2019-06-14 09:06:37
693,990046,A,2019-05-27 16:12:18
694,990046,D,2019-05-27 17:59:56
695,990046,E,2019-05-28 09:35:37
696,990046,B,2019-05-28 10:19:23
697,990046,D,2019-05-28 11:26:38
