,Case_ID,Activity,Timestamp
115,880015,G,2019-05-28 09:49:33
116,880015,H,2019-05-28 16:20:29
117,880015,J,2019-05-29 12:01:39
118,880015,K,2019-06-10 10:34:23
119,880015,K,2019-06-30 10:34:23
120,880015,F,2019-07-03 17:07:23
121,880016,A,2019-05-20 16:01:22
122,880016,C,2019-05-21 10:34:23
123,880016,B,2019-05-22 15:24:59
124,880016,G,2019-05-28 09:49:33
125,880016,H,2019-05-28 16:20:29
126,880016,J,2019-05-29 12:01:39
127,880016,K,2019-06-10 10:34:23
128,880016,K,2019-06-30 10:34:23
129,880016,F,2019-07-03 17:07:23
130,880017,A,2019-05-20 17:22:31
131,880017,B,2019-05-21 12:15:15
132,880017,C,2019-05-21 14:55:05
133,880017,G,2019-05-25 01:00:00
134,880017,H,2019-05-27 20:29:32
135,880017,J,2019-05-29 09:50:36
136,880017,F,2019-05-31 21:05:52
137,880018,A,2019-05-20 17:22:31
138,880018,C,2019-05-21 14:55:05
139,880018,B,2019-05-22 10:17:48
140,880018,G,2019-05-25 01:00:00
141,880018,H,2019-05-27 20:29:32
142,880018,J,2019-05-29 09:50:36
143,880018,F,2019-05-31 21:05:52
144,880019,A,2019-05-20 17:22:31
145,880019,B,2019-05-21 08:55:41
146,880019,C,2019-05-21 14:55:05
147,880019,G,2019-05-25 01:00:00
148,880019,H,2019-05-27 20:29:32
149,880019,J,2019-05-29 09:50:36
150,880019,F,2019-05-31 21:05:52
151,880020,A,2019-05-20 19:04:49
152,880020,C,2019-05-21 14:33:48
153,880020,B,2019-05-21 17:02:33
154,880020,G,2019-05-24 10:49:32
155,880020,H,2019-05-27 10:40:13
156,880020,I,2019-05-27 14:56:21
157,880020,J,2019-05-28 12:42:06
158,880020,K,2019-06-10 14:33:48
159,880020,F,2019-06-14 09:57:38
160,880021,A,2019-05-20 19:04:49
161,880021,C,2019-05-21 14:33:48
162,880021,B,2019-05-27 09:53:59
163,880021,G,2019-05-29 15:38:06
164,880021,H,2019-05-30 10:10:22
165,880021,J,2019-05-30 12:02:46
166,880021,K,2019-06-10 14:33:48
167,880021,F,2019-06-14 09:57:38
168,880022,A,2019-05-20 19:04:49
169,880022,B,2019-05-21 10:49:44
170,880022,C,2019-05-21 14:33:48
171,880022,G,2019-05-24 10:49:32
172,880022,H,2019-05-27 10:40:13
173,880022,I,2019-05-27 14:56:21
174,880022,J,2019-05-28 12:42:06
175,880022,K,2019-06-10 14:33:48
176,880022,F,2019-06-14 09:57:38
177,880023,A,2019-05-20 21:49:13
178,880023,C,2019-05-22 10:34:00
179,880023,F,2019-05-22 13:31:24
180,880023,B,2019-05-22 17:13:56
181,880023,G,2019-05-24 15:49:44
182,880023,H,2019-05-27 09:50:01
183,880023,J,2019-05-27 12:39:25
184,880024,A,2019-05-20 21:49:13
185,880024,B,2019-05-21 13:42:40
186,880024,C,2019-05-22 10:34:00
187,880024,F,2019-05-22 13:31:24
188,880024,G,2019-05-24 15:49:44
189,880024,H,2019-05-27 09:50:01
190,880024,J,2019-05-27 12:39:25
191,880025,A,2019-05-20 21:49:13
192,880025,B,2019-05-21 14:56:24
193,880025,C,2019-05-22 10:34:00
194,880025,F,2019-05-22 13:31:24
195,880025,G,2019-05-24 15:49:44
196,880025,H,2019-05-27 09:50:01
197,880025,J,2019-05-27 12:39:25
198,880026,A,2019-05-20 21:49:13
199,880026,B,2019-05-21 15:02:54
200,880026,C,2019-05-22 10:34:00
201,880026,F,2019-05-22 13:31:24
202,880026,G,2019-05-24 15:49:44
203,880026,H,2019-05-27 09:50:01
204,880026,J,2019-05-27 12:39:25
205,880027,A,2019-05-20 21:49:13
206,880027,D,2019-05-21 15:51:03
207,880027,E,2019-05-21 16:51:49
208,880027,C,2019-05-22 10:34:00
209,880027,F,2019-05-22 13:31:24
210,880027,B,2019-05-27 10:33:28
211,880027,G,2019-05-29 16:14:37
212,880027,H,2019-05-30 10:19:45
213,880027,J,2019-05-31 11:00:07
214,880028,A,2019-05-20 21:49:13
215,880028,B,2019-05-21 15:26:17
216,880028,C,2019-05-22 10:34:00
217,880028,F,2019-05-22 13:31:24
218,880028,G,2019-05-24 15:49:44
219,880028,H,2019-05-27 09:50:01
220,880028,J,2019-05-27 12:39:25
221,880029,A,2019-05-21 07:13:12
222,880029,D,2019-05-21 09:14:32
223,880029,C,2019-05-21 13:40:12
224,880029,E,2019-05-23 18:54:48
225,880029,B,2019-05-30 19:28:01
226,880029,G,2019-05-31 19:05:24
227,880029,H,2019-06-03 14:07:59
228,880029,J,2019-06-04 10:32:16
229,880029,F,2019-06-05 12:51:54
230,880030,A,2019-05-21 07:13:12
231,880030,B,2019-05-21 08:23:42
232,880030,C,2019-05-21 13:40:12
233,880030,G,2019-05-23 11:00:25
234,880030,H,2019-05-23 14:22:59
235,880030,I,2019-05-23 14:48:41
236,880030,J,2019-05-23 19:14:00
237,880030,F,2019-06-05 12:51:54
238,880031,A,2019-05-21 07:13:12
239,880031,C,2019-05-21 13:40:12
240,880031,B,2019-05-21 14:14:14
241,880031,G,2019-05-23 11:00:25
242,880031,H,2019-05-23 14:22:59
243,880031,I,2019-05-23 14:48:41
244,880031,J,2019-05-23 19:14:00
245,880031,F,2019-06-05 12:51:54
246,880032,A,2019-05-21 07:13:12
247,880032,C,2019-05-21 13:40:12
248,880032,B,2019-05-21 15:32:29
249,880032,G,2019-05-23 11:00:25
250,880032,H,2019-05-23 14:22:59
251,880032,I,2019-05-23 14:48:41
252,880032,J,2019-05-23 19:14:00
253,880032,F,2019-06-05 12:51:54
254,880033,A,2019-05-21 07:13:12
255,880033,C,2019-05-21 13:40:12
256,880033,B,2019-05-22 09:49:11
257,880033,G,2019-05-23 11:00:25
258,880033,H,2019-05-23 14:22:59
259,880033,I,2019-05-23 14:48:41
260,880033,J,2019-05-23 19:14:00
261,880033,F,2019-06-05 12:51:54
262,880034,A,2019-05-21 07:13:12
263,880034,C,2019-05-21 13:40:12
264,880034,B,2019-05-23 16:07:14
265,880034,G,2019-05-28 17:21:54
266,880034,H,2019-05-29 14:30:00
267,880034,J,2019-05-29 16:14:22
268,880034,F,2019-06-05 12:51:54
269,880035,A,2019-05-21 09:58:19
270,880035,D,2019-05-21 12:57:36
271,880035,C,2019-05-21 21:10:10
272,880035,E,2019-05-22 17:33:36
273,880035,B,2019-05-30 12:41:03
274,880035,G,2019-05-30 17:36:37
275,880035,H,2019-06-03 11:23:31
276,880035,J,2019-06-03 16:37:21
277,880035,K,2019-06-10 21:10:10
278,880035,F,2019-06-14 08:33:46
279,880036,A,2019-05-21 09:58:19
280,880036,B,2019-05-21 12:47:10
281,880036,C,2019-05-21 21:10:10
282,880036,G,2019-05-27 11:49:13
283,880036,H,2019-05-28 12:29:53
284,880036,J,2019-05-28 15:50:34
285,880036,K,2019-06-10 21:10:10
286,880036,F,2019-06-14 08:33:46
287,880037,A,2019-05-21 12:16:25
288,880037,C,2019-05-21 12:55:17
289,880037,F,2019-05-23 14:24:31
290,880037,B,2019-05-28 16:41:43
291,880037,G,2019-05-28 17:21:54
292,880037,H,2019-05-29 14:30:00
293,880037,J,2019-05-29 16:14:22
294,880038,A,2019-05-21 12:16:25
295,880038,C,2019-05-21 12:55:17
296,880038,B,2019-05-22 14:18:39
297,880038,G,2019-05-23 11:00:25
298,880038,H,2019-05-23 14:22:59
299,880038,F,2019-05-23 14:24:31
300,880038,I,2019-05-23 14:48:41
301,880038,J,2019-05-23 19:14:00
302,880039,A,2019-05-21 12:16:25
303,880039,C,2019-05-21 12:55:17
304,880039,B,2019-05-23 13:39:57
305,880039,F,2019-05-23 14:24:31
306,880039,G,2019-05-28 17:21:54
307,880039,H,2019-05-29 14:30:00
308,880039,J,2019-05-29 16:14:22
309,880040,A,2019-05-21 12:16:25
310,880040,C,2019-05-21 12:55:17
311,880040,B,2019-05-23 10:45:43
312,880040,G,2019-05-23 11:00:25
313,880040,H,2019-05-23 14:22:59
314,880040,F,2019-05-23 14:24:31
315,880040,I,2019-05-23 14:48:41
316,880040,J,2019-05-23 19:14:00
317,880041,A,2019-05-21 13:52:38
318,880041,C,2019-05-21 16:44:36
319,880041,B,2019-05-22 11:47:12
320,880041,G,2019-05-23 11:00:25
321,880041,H,2019-05-23 14:22:59
322,880041,I,2019-05-23 14:48:41
323,880041,J,2019-05-23 19:14:00
324,880041,F,2019-06-06 17:01:11
325,880042,A,2019-05-21 13:52:38
326,880042,C,2019-05-21 16:44:36
327,880042,B,2019-05-23 17:26:26
328,880042,G,2019-05-28 17:21:54
329,880042,H,2019-05-29 14:30:00
330,880042,J,2019-05-29 16:14:22
331,880042,F,2019-06-06 17:01:11
332,880043,A,2019-05-21 13:52:38
333,880043,C,2019-05-21 16:44:36
334,880043,B,2019-05-22 11:00:23
335,880043,G,2019-05-23 11:00:25
336,880043,H,2019-05-23 14:22:59
337,880043,I,2019-05-23 14:48:41
338,880043,J,2019-05-23 19:14:00
339,880043,F,2019-06-06 17:01:11
340,880044,A,2019-05-21 13:52:38
341,880044,C,2019-05-21 16:44:36
342,880044,B,2019-05-28 12:19:52
343,880044,G,2019-05-28 17:21:54
344,880044,H,2019-05-29 14:30:00
345,880044,J,2019-05-29 16:14:22
346,880044,F,2019-06-06 17:01:11
347,880045,A,2019-05-21 13:52:38
348,880045,C,2019-05-21 16:44:36
349,880045,D,2019-05-23 10:19:26
350,880045,E,2019-05-27 09:35:00
351,880045,B,2019-06-03 19:30:05
352,880045,G,2019-06-05 09:43:33
353,880045,H,2019-06-05 15:08:57
354,880045,I,2019-06-05 16:25:21
355,880045,J,2019-06-05 21:36:36
356,880045,F,2019-06-06 17:01:11
357,880046,A,2019-05-21 13:52:38
358,880046,C,2019-05-21 16:44:36
359,880046,D,2019-05-21 19:19:13
360,880046,E,2019-05-23 10:27:00
361,880046,B,2019-05-28 17:21:54
362,880046,G,2019-05-28 17:21:54
363,880046,H,2019-05-29 14:30:00
364,880046,J,2019-05-29 16:14:22
365,880046,F,2019-06-06 17:01:11
366,880047,A,2019-05-21 13:52:38
367,880047,C,2019-05-21 16:44:36
368,880047,B,2019-05-22 11:36:46
369,880047,G,2019-05-23 11:00:25
370,880047,H,2019-05-23 14:22:59
371,880047,I,2019-05-23 14:48:41
372,880047,J,2019-05-23 19:14:00
373,880047,F,2019-06-06 17:01:11
374,880048,A,2019-05-21 16:05:03
375,880048,C,2019-05-21 21:40:22
376,880048,B,2019-05-22 09:37:12
377,880048,G,2019-05-23 11:00:25
378,880048,H,2019-05-23 14:22:59
379,880048,I,2019-05-23 14:48:41
380,880048,J,2019-05-23 19:14:00
381,880048,F,2019-05-29 11:06:49
382,880049,A,2019-05-21 16:05:03
383,880049,B,2019-05-21 17:15:32
384,880049,C,2019-05-21 21:40:22
385,880049,G,2019-05-23 11:00:25
386,880049,H,2019-05-23 14:22:59
387,880049,I,2019-05-23 14:48:41
388,880049,J,2019-05-23 19:14:00
389,880049,F,2019-05-29 11:06:49
390,880050,A,2019-05-21 16:05:03
391,880050,C,2019-05-21 21:40:22
392,880050,D,2019-05-22 09:29:44
393,880050,E,2019-05-23 12:09:19
394,880050,F,2019-05-29 11:06:49
395,880050,B,2019-06-17 14:24:54
396,880050,G,2019-06-17 15:48:31
397,880050,H,2019-06-18 13:41:56
398,880050,J,2019-06-18 14:55:46
399,880051,A,2019-05-21 16:05:03
400,880051,C,2019-05-21 21:40:22
401,880051,B,2019-05-22 16:07:56
402,880051,G,2019-05-23 11:00:25
403,880051,H,2019-05-23 14:22:59
404,880051,I,2019-05-23 14:48:41
405,880051,J,2019-05-23 19:14:00
406,880051,F,2019-05-29 11:06:49
407,880052,A,2019-05-21 16:05:03
408,880052,C,2019-05-21 21:40:22
409,880052,B,2019-05-27 14:01:57
410,880052,G,2019-05-28 17:21:54
411,880052,F,2019-05-29 11:06:49
412,880052,H,2019-05-29 14:30:00
413,880052,J,2019-05-29 16:14:22
414,880053,A,2019-05-21 16:05:03
415,880053,C,2019-05-21 21:40:22
416,880053,D,2019-05-22 09:31:49
417,880053,E,2019-05-24 12:01:37
418,880053,F,2019-05-29 11:06:49
419,880053,B,2019-06-28 17:45:57
420,880053,G,2019-07-01 14:59:43
421,880053,H,2019-07-02 09:22:35
422,880053,J,2019-07-03 16:37:19
423,880054,A,2019-05-21 17:29:53
424,880054,B,2019-05-22 11:13:31
425,880054,C,2019-05-23 09:09:23
426,880054,F,2019-05-24 09:37:42
427,880054,G,2019-05-27 16:26:44
428,880054,H,2019-05-27 18:57:39
429,880054,J,2019-05-28 17:52:39
430,880055,A,2019-05-21 17:29:53
431,880055,D,2019-05-22 10:22:31
432,880055,E,2019-05-22 14:29:53
433,880055,C,2019-05-23 09:09:23
434,880055,F,2019-05-24 09:37:42
435,880055,B,2019-06-05 09:17:23
436,880055,G,2019-06-05 16:31:53
437,880055,H,2019-06-06 12:40:22
438,880055,J,2019-06-07 10:46:15
439,880056,A,2019-05-21 17:29:53
440,880056,C,2019-05-23 09:09:23
441,880056,B,2019-05-23 12:53:00
442,880056,F,2019-05-24 09:37:42
443,880056,G,2019-05-27 16:26:44
444,880056,H,2019-05-27 18:57:39
445,880056,J,2019-05-28 17:52:39
446,880057,A,2019-05-21 17:29:53
447,880057,B,2019-05-22 17:38:56
448,880057,C,2019-05-23 09:09:23
449,880057,F,2019-05-24 09:37:42
450,880057,G,2019-05-27 16:26:44
451,880057,H,2019-05-27 18:57:39
452,880057,J,2019-05-28 17:52:39
453,880058,A,2019-05-21 17:29:53
454,880058,B,2019-05-22 10:52:34
455,880058,C,2019-05-23 09:09:23
456,880058,F,2019-05-24 09:37:42
457,880058,G,2019-05-27 16:26:44
458,880058,H,2019-05-27 18:57:39
459,880058,J,2019-05-28 17:52:39
460,880059,A,2019-05-21 19:19:34
461,880059,B,2019-05-21 20:34:29
462,880059,C,2019-05-22 12:40:14
463,880059,G,2019-05-27 15:11:01
464,880059,H,2019-05-28 11:03:28
465,880059,J,2019-05-28 20:08:20
466,880059,F,2019-05-30 09:05:10
467,880060,A,2019-05-21 19:19:34
468,880060,C,2019-05-22 12:40:14
469,880060,B,2019-05-28 16:42:56
470,880060,F,2019-05-30 09:05:10
471,880060,G,2019-05-30 15:56:05
472,880060,H,2019-05-31 12:07:26
473,880060,J,2019-05-31 12:59:10
474,880061,A,2019-05-21 19:19:34
475,880061,C,2019-05-22 12:40:14
476,880061,B,2019-05-28 09:49:33
477,880061,F,2019-05-30 09:05:10
478,880061,G,2019-05-30 15:56:05
479,880061,H,2019-05-31 12:07:26
480,880061,J,2019-05-31 12:59:10
481,880062,A,2019-05-21 19:19:34
482,880062,C,2019-05-22 12:40:14
483,880062,D,2019-05-23 11:08:24
484,880062,E,2019-05-23 12:33:06
485,880062,B,2019-05-24 15:49:44
486,880062,G,2019-05-27 15:11:01
487,880062,H,2019-05-28 11:03:28
488,880062,J,2019-05-28 20:08:20
489,880062,F,2019-05-30 09:05:10
490,880063,A,2019-05-21 19:19:34
491,880063,C,2019-05-22 12:40:14
492,880063,B,2019-05-23 10:53:08
493,880063,G,2019-05-27 15:11:01
494,880063,H,2019-05-28 11:03:28
495,880063,J,2019-05-28 20:08:20
496,880063,F,2019-05-30 09:05:10
497,880064,A,2019-05-21 19:19:34
498,880064,C,2019-05-22 12:40:14
499,880064,B,2019-05-22 16:54:39
500,880064,G,2019-05-27 15:11:01
501,880064,H,2019-05-28 11:03:28
502,880064,J,2019-05-28 20:08:20
503,880064,F,2019-05-30 09:05:10
504,880065,A,2019-05-21 22:18:43
505,880065,D,2019-05-22 11:14:47
506,880065,E,2019-05-22 15:44:52
507,880065,C,2019-05-23 11:58:56
508,880065,B,2019-05-23 15:34:32
509,880065,G,2019-05-25 01:00:00
510,880065,H,2019-05-27 20:29:32
511,880065,F,2019-05-28 09:13:13
512,880065,J,2019-05-29 09:50:36
513,880066,A,2019-05-21 22:18:43
514,880066,D,2019-05-23 09:26:37
515,880066,C,2019-05-23 11:58:56
516,880066,E,2019-05-27 11:36:36
517,880066,B,2019-05-27 15:11:01
518,880066,F,2019-05-28 09:13:13
519,880066,G,2019-05-30 01:00:00
520,880066,H,2019-05-30 14:38:24
521,880066,I,2019-05-30 16:34:12
522,880066,I,2019-05-31 10:30:10
523,880066,I,2019-05-31 14:58:13
524,880066,J,2019-05-31 16:18:19
525,880067,A,2019-05-21 22:18:43
526,880067,B,2019-05-22 17:19:25
527,880067,C,2019-05-23 11:58:56
528,880067,G,2019-05-25 01:00:00
529,880067,H,2019-05-27 20:29:32
530,880067,F,2019-05-28 09:13:13
531,880067,J,2019-05-29 09:50:36
532,880068,A,2019-05-21 22:18:43
533,880068,B,2019-05-22 11:45:06
534,880068,C,2019-05-23 11:58:56
535,880068,G,2019-05-25 01:00:00
536,880068,H,2019-05-27 20:29:32
537,880068,F,2019-05-28 09:13:13
538,880068,J,2019-05-29 09:50:36
539,880069,A,2019-05-22 08:29:00
540,880069,C,2019-05-22 10:21:25
541,880069,B,2019-05-22 11:34:42
542,880069,G,2019-05-24 10:49:32
543,880069,H,2019-05-27 10:40:13
544,880069,I,2019-05-27 14:56:21
545,880069,J,2019-05-28 12:42:06
546,880069,F,2019-05-29 10:35:55
547,880070,A,2019-05-22 08:29:00
548,880070,C,2019-05-22 10:21:25
549,880070,B,2019-05-22 11:06:36
550,880070,G,2019-05-24 10:49:32
551,880070,H,2019-05-27 10:40:13
552,880070,I,2019-05-27 14:56:21
553,880070,J,2019-05-28 12:42:06
554,880070,F,2019-05-29 10:35:55
555,880071,A,2019-05-22 08:29:00
556,880071,C,2019-05-22 10:21:25
557,880071,B,2019-05-22 16:14:21
558,880071,G,2019-05-24 10:49:32
559,880071,H,2019-05-27 10:40:13
560,880071,I,2019-05-27 14:56:21
561,880071,J,2019-05-28 12:42:06
562,880071,F,2019-05-29 10:35:55
563,880072,A,2019-05-22 08:29:00
564,880072,C,2019-05-22 10:21:25
565,880072,B,2019-05-23 08:44:21
566,880072,G,2019-05-24 10:49:32
567,880072,H,2019-05-27 10:40:13
568,880072,I,2019-05-27 14:56:21
569,880072,J,2019-05-28 12:42:06
570,880072,F,2019-05-29 10:35:55
571,880073,A,2019-05-22 08:29:00
572,880073,C,2019-05-22 10:21:25
573,880073,B,2019-05-24 10:49:32
574,880073,G,2019-05-24 10:49:32
575,880073,H,2019-05-27 10:40:13
576,880073,I,2019-05-27 14:56:21
577,880073,J,2019-05-28 12:42:06
578,880073,F,2019-05-29 10:35:55
579,880074,A,2019-05-22 10:33:18
580,880074,D,2019-05-22 11:39:24
581,880074,C,2019-05-22 14:44:07
582,880074,F,2019-05-23 15:19:51
583,880074,E,2019-05-23 15:28:01
584,880074,B,2019-05-24 14:07:48
585,880074,G,2019-05-27 16:26:44
586,880074,H,2019-05-27 18:57:39
587,880074,J,2019-05-28 17:52:39
588,880075,A,2019-05-22 10:33:18
589,880075,C,2019-05-22 14:44:07
590,880075,F,2019-05-23 15:19:51
591,880075,B,2019-05-23 16:46:01
592,880075,G,2019-05-27 16:26:44
593,880075,H,2019-05-27 18:57:39
594,880075,J,2019-05-28 17:52:39
595,880076,A,2019-05-22 10:33:18
596,880076,B,2019-05-22 13:53:26
597,880076,C,2019-05-22 14:44:07
598,880076,F,2019-05-23 15:19:51
599,880076,G,2019-05-27 16:26:44
600,880076,H,2019-05-27 18:57:39
601,880076,J,2019-05-28 17:52:39
602,880077,A,2019-05-22 12:26:23
603,880077,C,2019-05-22 15:42:38
604,880077,B,2019-05-23 08:42:25
605,880077,G,2019-05-24 15:49:44
606,880077,H,2019-05-27 09:50:01
607,880077,J,2019-05-27 12:39:25
608,880077,K,2019-06-11 15:42:38
609,880077,F,2019-06-13 10:15:04
610,880078,A,2019-05-22 12:26:23
611,880078,C,2019-05-22 15:42:38
612,880078,B,2019-05-23 16:16:20
613,880078,G,2019-05-24 15:49:44
614,880078,H,2019-05-27 09:50:01
615,880078,J,2019-05-27 12:39:25
616,880078,K,2019-06-11 15:42:38
617,880078,F,2019-06-13 10:15:04
618,880079,A,2019-05-22 14:12:34
619,880079,C,2019-05-23 13:04:43
620,880079,D,2019-05-23 16:07:36
621,880079,E,2019-05-24 09:21:25
622,880079,B,2019-05-28 14:51:35
623,880079,G,2019-05-28 16:07:01
624,880079,H,2019-05-29 16:16:17
625,880079,J,2019-05-29 20:01:33
626,880079,F,2019-05-31 14:55:51
627,880080,A,2019-05-22 14:12:34
628,880080,C,2019-05-23 13:04:43
629,880080,B,2019-05-23 13:32:53
630,880080,G,2019-05-28 16:07:01
631,880080,H,2019-05-29 16:16:17
632,880080,J,2019-05-29 20:01:33
633,880080,F,2019-05-31 14:55:51
634,880081,A,2019-05-22 14:12:34
635,880081,C,2019-05-23 13:04:43
636,880081,B,2019-05-24 14:22:07
637,880081,G,2019-05-28 16:07:01
638,880081,H,2019-05-29 16:16:17
639,880081,J,2019-05-29 20:01:33
640,880081,F,2019-05-31 14:55:51
641,880082,A,2019-05-22 15:44:55
642,880082,C,2019-05-23 22:00:00
643,880082,D,2019-05-24 14:39:58
644,880082,E,2019-05-24 17:48:27
645,880082,F,2019-05-27 12:19:36
646,880082,B,2019-05-27 17:00:36
647,880082,G,2019-05-29 11:18:17
648,880082,H,2019-05-29 19:29:05
649,880082,J,2019-05-30 10:34:44
650,880083,A,2019-05-22 15:44:55
651,880083,C,2019-05-23 22:00:00
652,880083,B,2019-05-27 10:25:30
653,880083,F,2019-05-27 12:19:36
654,880083,G,2019-05-29 11:18:17
655,880083,H,2019-05-29 19:29:05
656,880083,J,2019-05-30 10:34:44
657,880084,A,2019-05-22 15:44:55
658,880084,C,2019-05-23 22:00:00
659,880084,B,2019-05-24 09:41:01
660,880084,F,2019-05-27 12:19:36
661,880084,G,2019-05-29 11:18:17
662,880084,H,2019-05-29 19:29:05
663,880084,J,2019-05-30 10:34:44
664,880085,A,2019-05-22 15:44:55
665,880085,C,2019-05-23 22:00:00
666,880085,F,2019-05-27 12:19:36
667,880085,B,2019-05-27 12:21:13
668,880085,G,2019-05-29 11:18:17
669,880085,H,2019-05-29 19:29:05
670,880085,J,2019-05-30 10:34:44
671,880086,A,2019-05-22 15:44:55
672,880086,C,2019-05-23 22:00:00
673,880086,F,2019-05-27 12:19:36
674,880086,D,2019-05-29 14:23:06
675,880086,E,2019-05-30 16:47:55
676,880086,B,2019-06-04 10:18:03
677,880086,G,2019-06-06 10:21:38
678,880086,H,2019-06-06 10:56:40
679,880086,J,2019-06-06 15:45:51
680,880087,A,2019-05-22 15:44:55
681,880087,B,2019-05-23 17:01:33
682,880087,C,2019-05-23 22:00:00
683,880087,F,2019-05-27 12:19:36
684,880087,G,2019-05-29 11:18:17
685,880087,H,2019-05-29 19:29:05
686,880087,J,2019-05-30 10:34:44
687,880088,A,2019-05-22 17:49:37
688,880088,C,2019-05-23 11:23:05
689,880088,B,2019-05-24 13:23:15
690,880088,G,2019-05-28 11:12:33
691,880088,H,2019-05-28 15:57:57
692,880088,J,2019-05-29 09:08:16
693,880088,F,2019-06-03 11:04:21
694,880089,A,2019-05-22 17:49:37
695,880089,C,2019-05-23 11:23:05
696,880089,B,2019-05-28 11:12:33
697,880089,G,2019-05-28 11:12:33
