,Case_ID,Activity,Timestamp
202,660065,G,2019-06-12 08:11:47
203,660065,H,2019-06-12 08:24:07
204,660065,J,2019-06-12 11:45:23
205,660066,G,2019-06-12 09:46:21
206,660066,H,2019-06-12 12:33:15
207,660066,J,2019-06-13 11:59:50
208,660067,G,2019-06-12 12:23:12
209,660067,H,2019-06-12 16:28:05
210,660067,J,2019-06-12 17:28:23
211,660068,G,2019-06-12 12:33:07
212,660068,H,2019-06-12 17:58:50
213,660068,J,2019-06-12 21:23:49
214,660069,G,2019-06-13 09:37:37
215,660069,H,2019-06-13 12:24:23
216,660069,J,2019-06-13 14:33:30
217,660070,G,2019-06-13 15:10:08
218,660070,H,2019-06-13 16:47:17
219,660070,J,2019-06-14 09:06:37
220,660071,G,2019-06-13 15:18:03
221,660071,H,2019-06-14 09:49:34
222,660071,J,2019-06-14 13:10:53
223,660072,G,2019-06-13 16:42:29
224,660072,H,2019-06-14 19:07:23
225,660072,J,2019-06-17 09:31:48
226,660073,G,2019-06-14 01:00:00
227,660073,H,2019-06-17 11:40:05
228,660073,J,2019-06-18 09:38:55
229,660074,G,2019-06-14 12:59:06
230,660074,H,2019-06-14 16:24:58
231,660074,J,2019-06-17 11:57:41
232,660075,G,2019-06-14 16:07:04
233,660075,H,2019-06-17 15:04:50
234,660075,J,2019-06-17 15:47:30
235,660076,G,2019-06-14 18:52:04
236,660076,H,2019-06-18 09:29:23
237,660076,J,2019-06-18 15:32:24
238,660077,G,2019-06-17 09:26:52
239,660077,H,2019-06-17 15:19:21
240,660077,J,2019-06-17 16:39:14
241,660078,G,2019-06-17 11:10:38
242,660078,H,2019-06-17 11:10:57
243,660078,I,2019-06-17 14:18:32
244,660078,I,2019-06-18 11:27:21
245,660078,I,2019-06-18 15:56:11
246,660078,I,2019-06-19 10:07:05
247,660078,J,2019-06-19 15:54:48
248,660079,G,2019-06-17 11:10:55
249,660079,H,2019-06-18 09:43:25
250,660079,J,2019-06-18 13:46:02
251,660080,G,2019-06-17 15:48:31
252,660080,H,2019-06-18 13:41:56
253,660080,J,2019-06-18 14:55:46
254,660081,G,2019-06-17 17:25:59
255,660081,H,2019-06-18 12:06:04
256,660081,I,2019-06-18 12:41:35
257,660081,J,2019-06-18 16:17:30
258,660082,G,2019-06-18 09:59:48
259,660082,H,2019-06-18 13:27:19
260,660082,J,2019-06-19 11:07:41
261,660083,G,2019-06-18 10:54:21
262,660083,H,2019-06-18 14:59:15
263,660083,J,2019-06-18 18:17:14
264,660084,G,2019-06-18 11:41:30
265,660084,H,2019-06-18 13:04:09
266,660084,I,2019-06-18 14:32:44
267,660084,J,2019-06-19 10:27:27
268,660085,G,2019-06-18 12:18:14
269,660085,H,2019-06-18 16:18:43
270,660085,I,2019-06-18 16:22:44
271,660085,J,2019-06-19 10:18:09
272,660086,G,2019-06-18 14:40:31
273,660086,H,2019-06-19 11:08:32
274,660086,J,2019-06-19 11:31:56
275,660087,G,2019-06-18 15:09:54
276,660087,H,2019-06-19 11:47:32
277,660087,J,2019-06-20 11:30:48
278,660088,G,2019-06-18 15:43:34
279,660088,H,2019-06-18 15:50:34
280,660088,J,2019-06-19 10:37:32
281,660089,G,2019-06-18 20:16:21
282,660089,H,2019-06-19 10:36:15
283,660089,I,2019-06-19 12:35:50
284,660089,J,2019-06-19 18:34:35
285,660090,G,2019-06-18 21:58:36
286,660090,H,2019-06-19 11:58:34
287,660090,J,2019-06-19 14:49:32
288,660091,G,2019-06-19 01:00:00
289,660091,H,2019-06-19 17:46:39
290,660091,J,2019-06-20 15:07:47
291,660092,G,2019-06-19 15:46:00
292,660092,H,2019-06-20 12:55:23
293,660092,J,2019-06-21 16:20:51
294,660093,G,2019-06-19 16:04:39
295,660093,H,2019-06-20 15:49:59
296,660093,J,2019-06-21 13:43:38
297,660094,G,2019-06-20 09:23:12
298,660094,H,2019-06-20 18:49:19
299,660094,J,2019-06-21 14:12:29
300,660095,G,2019-06-20 11:00:07
301,660095,H,2019-06-21 09:55:32
302,660095,J,2019-06-24 11:24:24
303,660096,G,2019-06-20 12:17:58
304,660096,H,2019-06-20 14:33:53
305,660096,J,2019-06-21 13:29:02
306,660097,G,2019-06-20 14:52:49
307,660097,H,2019-06-21 13:09:52
308,660097,I,2019-06-21 16:23:16
309,660097,J,2019-06-21 20:30:40
310,660098,G,2019-06-20 15:12:28
311,660098,H,2019-06-21 14:36:41
312,660098,I,2019-06-24 14:39:50
313,660098,J,2019-06-24 18:07:05
314,660099,G,2019-06-21 09:36:47
315,660099,H,2019-06-21 16:15:39
316,660099,J,2019-06-24 16:49:16
317,660100,G,2019-06-21 10:51:13
318,660100,H,2019-06-21 13:31:07
319,660100,J,2019-06-21 15:16:45
320,660101,G,2019-06-21 13:52:19
321,660101,H,2019-06-24 17:05:33
322,660101,J,2019-06-25 10:11:42
323,660102,G,2019-06-21 15:44:04
324,660102,H,2019-06-21 19:24:34
325,660102,J,2019-06-24 15:50:23
326,660103,G,2019-06-24 01:00:00
327,660103,H,2019-06-24 09:08:14
328,660103,J,2019-06-24 13:39:01
329,660104,G,2019-06-24 10:48:40
330,660104,H,2019-06-24 14:55:39
331,660104,J,2019-06-25 17:36:14
332,660105,G,2019-06-24 11:39:16
333,660105,H,2019-06-25 12:35:15
334,660105,I,2019-06-25 14:17:33
335,660105,I,2019-06-26 08:30:25
336,660105,I,2019-06-26 10:35:57
337,660105,I,2019-06-26 16:42:46
338,660105,J,2019-06-27 18:21:14
339,660106,G,2019-06-24 15:18:33
340,660106,H,2019-06-25 16:30:08
341,660106,J,2019-06-25 16:58:18
342,660107,G,2019-06-24 16:27:26
343,660107,H,2019-06-25 09:04:59
344,660107,J,2019-06-25 11:20:02
345,660108,G,2019-06-24 17:08:54
346,660108,H,2019-06-25 13:40:56
347,660108,I,2019-06-25 18:57:21
348,660108,J,2019-06-26 12:22:38
349,660109,G,2019-06-25 11:30:01
350,660109,H,2019-06-25 11:55:45
351,660109,J,2019-06-26 09:18:52
352,660110,G,2019-06-25 11:57:29
353,660110,H,2019-06-25 14:45:34
354,660110,J,2019-06-25 14:53:24
355,660111,G,2019-06-25 15:14:06
356,660111,H,2019-06-26 10:04:43
357,660111,I,2019-06-27 09:16:34
358,660111,J,2019-06-27 11:32:24
359,660112,G,2019-06-25 15:43:21
360,660112,H,2019-06-25 17:12:09
361,660112,J,2019-06-25 17:17:11
362,660113,G,2019-06-25 17:18:56
363,660113,H,2019-06-26 16:40:01
364,660113,J,2019-06-26 18:49:28
365,660114,G,2019-06-25 19:34:15
366,660114,H,2019-06-26 18:42:36
367,660114,I,2019-06-27 11:27:13
368,660114,J,2019-06-27 16:12:57
369,660115,G,2019-06-26 09:05:44
370,660115,H,2019-06-26 09:40:31
371,660115,I,2019-06-26 09:58:55
372,660115,I,2019-06-26 17:37:52
373,660115,J,2019-06-27 15:17:02
374,660116,G,2019-06-26 13:32:39
375,660116,H,2019-06-26 16:51:09
376,660116,J,2019-06-27 12:48:05
377,660117,G,2019-06-26 13:39:58
378,660117,H,2019-06-27 15:12:54
379,660117,I,2019-06-27 16:14:27
380,660117,J,2019-06-28 09:50:56
381,660118,G,2019-06-26 14:26:31
382,660118,H,2019-06-26 14:27:18
383,660118,J,2019-06-26 14:31:38
384,660119,G,2019-06-26 17:17:51
385,660119,H,2019-06-27 08:47:03
386,660119,J,2019-06-27 15:16:12
387,660120,G,2019-06-26 19:49:46
388,660120,H,2019-06-27 09:37:13
389,660120,J,2019-06-27 11:48:43
390,660121,G,2019-06-27 10:38:45
391,660121,H,2019-06-27 15:21:25
392,660121,J,2019-06-28 09:54:57
393,660122,G,2019-06-27 12:16:17
394,660122,H,2019-06-28 12:44:33
395,660122,J,2019-06-28 19:52:31
396,660123,G,2019-06-27 14:46:31
397,660123,H,2019-06-27 18:09:24
398,660123,J,2019-06-28 14:22:29
399,660124,G,2019-06-27 17:05:36
400,660124,H,2019-06-27 20:15:26
401,660124,J,2019-06-28 13:10:44
402,660125,G,2019-06-28 10:26:46
403,660125,H,2019-06-28 11:45:14
404,660125,J,2019-06-28 20:03:38
405,660126,G,2019-06-28 13:04:08
406,660126,H,2019-06-28 14:14:59
407,660126,J,2019-06-28 16:49:30
408,660127,G,2019-06-28 15:25:04
409,660127,H,2019-06-28 16:38:31
410,660127,I,2019-07-01 10:41:03
411,660127,I,2019-07-01 16:14:41
412,660127,I,2019-07-02 13:51:24
413,660127,J,2019-07-03 11:59:21
414,660128,G,2019-06-28 15:28:40
415,660128,H,2019-06-28 15:52:02
416,660128,I,2019-06-28 17:46:45
417,660128,I,2019-07-02 10:23:44
418,660128,I,2019-07-03 10:08:47
419,660128,J,2019-07-03 14:57:36
420,660129,G,2019-06-28 15:55:45
421,660129,H,2019-07-01 10:47:02
422,660129,J,2019-07-02 14:52:22
423,660130,G,2019-06-28 18:29:08
424,660130,H,2019-07-01 14:57:27
425,660130,J,2019-07-02 11:02:34
426,660131,G,2019-06-29 01:00:00
427,660131,H,2019-07-02 09:08:00
428,660131,I,2019-07-03 15:12:00
429,660131,J,2019-07-04 11:17:41
430,660132,G,2019-07-01 08:42:37
431,660132,H,2019-07-01 16:17:24
432,660132,J,2019-07-02 16:26:07
433,660133,G,2019-07-01 11:35:10
434,660133,H,2019-07-02 11:08:22
435,660133,I,2019-07-02 19:57:22
436,660133,J,2019-07-03 12:18:38
437,660134,G,2019-07-01 14:59:43
438,660134,H,2019-07-02 09:22:35
439,660134,J,2019-07-03 16:37:19
440,660135,G,2019-07-01 18:56:11
441,660135,H,2019-07-03 08:58:26
442,660135,J,2019-07-03 10:58:48
443,660136,G,2019-07-02 09:14:29
444,660136,H,2019-07-02 10:53:23
445,660136,J,2019-07-02 15:53:08
446,660137,G,2019-07-02 10:10:10
447,660137,H,2019-07-02 17:46:55
448,660137,I,2019-07-03 13:29:55
449,660137,I,2019-07-03 14:43:21
450,660137,J,2019-07-03 16:17:00
451,660138,G,2019-07-02 13:32:08
452,660138,H,2019-07-03 18:25:24
453,660138,J,2019-07-04 08:30:58
454,660139,G,2019-07-02 15:36:01
455,660139,H,2019-07-02 19:16:56
456,660139,J,2019-07-04 11:19:39
457,660140,G,2019-07-03 10:35:57
458,660140,H,2019-07-03 14:52:45
459,660140,J,2019-07-03 17:10:09
460,660141,G,2019-07-03 12:11:30
461,660141,H,2019-07-03 14:23:46
462,660141,J,2019-07-03 15:46:09
463,660142,G,2019-07-03 16:58:15
464,660142,H,2019-07-04 10:10:48
465,660142,J,2019-07-05 11:22:24
466,660143,G,2019-07-03 17:43:29
467,660143,H,2019-07-04 14:33:06
468,660143,I,2019-07-05 10:12:14
469,660143,I,2019-07-05 16:56:46
470,660143,I,2019-07-08 16:30:34
471,660143,I,2019-07-09 11:23:57
472,660143,I,2019-07-09 16:18:14
473,660143,J,2019-07-10 13:22:52
474,660144,G,2019-07-04 01:00:00
475,660144,H,2019-07-04 11:20:57
476,660144,J,2019-07-05 09:33:53
477,660145,G,2019-07-04 11:59:05
478,660145,H,2019-07-04 16:38:50
479,660145,I,2019-07-05 15:22:11
480,660145,J,2019-07-05 16:39:45
481,660146,G,2019-07-04 14:38:46
482,660146,H,2019-07-04 16:54:21
483,660146,J,2019-07-05 10:54:32
484,660147,G,2019-07-04 15:16:13
485,660147,H,2019-07-04 17:14:57
486,660147,J,2019-07-08 09:49:39
487,660148,G,2019-07-04 15:43:49
488,660148,H,2019-07-05 15:46:25
489,660148,I,2019-07-08 15:53:19
490,660148,I,2019-07-09 12:14:32
491,660148,I,2019-07-10 10:57:43
492,660148,I,2019-07-11 18:02:10
493,660148,J,2019-07-15 11:27:02
494,660149,G,2019-07-04 15:59:16
495,660149,H,2019-07-05 15:48:57
496,660149,J,2019-07-09 09:36:25
497,660150,G,2019-07-04 18:21:24
498,660150,H,2019-07-05 13:06:40
499,660150,J,2019-07-08 16:33:38
500,660151,G,2019-07-05 11:05:55
501,660151,H,2019-07-05 13:12:06
502,660151,I,2019-07-05 15:10:40
503,660151,J,2019-07-08 14:13:06
504,660152,G,2019-07-05 11:56:34
505,660152,H,2019-07-05 18:32:17
506,660152,J,2019-07-08 15:52:08
507,660153,G,2019-07-05 12:00:47
508,660153,H,2019-07-05 13:18:50
509,660153,J,2019-07-08 09:25:35
510,660154,G,2019-07-05 12:27:48
511,660154,H,2019-07-08 09:40:22
512,660154,J,2019-07-08 12:22:47
513,660155,G,2019-07-05 15:40:02
514,660155,H,2019-07-05 15:51:33
515,660155,I,2019-07-05 17:45:51
516,660155,J,2019-07-09 16:45:59
517,660156,G,2019-07-08 09:10:14
518,660156,H,2019-07-09 14:56:21
519,660156,J,2019-07-09 17:05:22
520,660157,G,2019-07-08 12:47:38
521,660157,H,2019-07-09 14:48:30
522,660157,J,2019-07-10 17:08:59
523,660158,G,2019-07-08 15:06:47
524,660158,H,2019-07-09 14:16:15
525,660158,J,2019-07-09 16:14:06
526,660159,G,2019-07-09 01:00:00
527,660159,H,2019-07-10 11:57:31
528,660159,I,2019-07-11 17:19:32
529,660159,J,2019-07-15 09:43:48
530,660160,G,2019-07-09 11:54:09
531,660160,H,2019-07-11 09:58:16
532,660160,I,2019-07-11 16:12:54
533,660160,J,2019-07-12 16:25:53
534,660161,G,2019-07-09 13:26:39
535,660161,H,2019-07-10 15:36:14
536,660161,J,2019-07-10 16:37:36
537,660162,G,2019-07-09 15:53:11
538,660162,H,2019-07-09 17:07:53
539,660162,J,2019-07-10 13:19:07
540,660163,G,2019-07-09 16:49:19
541,660163,H,2019-07-10 11:07:11
542,660163,J,2019-07-10 14:26:56
543,660164,G,2019-07-09 18:29:07
544,660164,H,2019-07-10 10:59:51
545,660164,J,2019-07-11 11:16:44
546,660165,G,2019-07-09 19:55:24
547,660165,H,2019-07-10 14:21:25
548,660165,J,2019-07-12 12:23:18
549,660166,G,2019-07-10 10:32:21
550,660166,H,2019-07-10 14:33:16
551,660166,J,2019-07-11 15:39:06
552,660167,G,2019-07-10 11:12:02
553,660167,H,2019-07-10 13:07:18
554,660167,J,2019-07-11 09:17:20
555,660168,G,2019-07-10 15:51:22
556,660168,H,2019-07-11 17:00:49
557,660168,J,2019-07-15 15:48:35
558,660169,G,2019-07-10 16:56:52
559,660169,H,2019-07-12 12:57:25
560,660169,J,2019-07-12 15:01:10
561,660170,G,2019-07-11 08:53:20
562,660170,H,2019-07-11 15:33:45
563,660170,J,2019-07-11 21:54:36
564,660171,G,2019-07-11 10:07:48
565,660171,H,2019-07-11 16:34:01
566,660171,I,2019-07-11 16:48:53
567,660171,J,2019-07-15 11:33:07
568,660172,G,2019-07-11 10:48:44
569,660172,H,2019-07-11 14:17:20
570,660172,J,2019-07-11 16:05:10
571,660173,G,2019-07-11 11:42:59
572,660173,H,2019-07-12 18:05:01
573,660173,J,2019-07-15 16:45:36
574,660174,G,2019-07-11 16:42:03
575,660174,H,2019-07-15 11:09:46
576,660174,J,2019-07-15 15:47:18
577,660175,G,2019-07-11 16:59:43
578,660175,H,2019-07-12 09:12:18
579,660175,J,2019-07-12 15:26:35
580,660176,G,2019-07-12 09:42:37
581,660176,H,2019-07-15 10:44:36
582,660176,J,2019-07-15 16:42:32
583,660177,G,2019-07-12 11:47:30
584,660177,H,2019-07-12 18:23:23
585,660177,J,2019-07-15 09:44:19
586,660178,G,2019-07-12 15:06:08
587,660178,H,2019-07-15 10:29:04
588,660178,J,2019-07-16 14:44:28
589,660179,G,2019-07-12 15:45:08
590,660179,H,2019-07-15 13:04:00
591,660179,J,2019-07-15 16:05:06
592,660180,G,2019-07-12 17:23:47
593,660180,H,2019-07-16 15:25:09
594,660180,J,2019-07-17 09:27:03
595,660181,G,2019-07-14 01:00:00
596,660181,H,2019-07-15 09:03:20
597,660181,I,2019-07-16 09:52:58
598,660181,J,2019-07-16 11:32:41
599,660182,G,2019-07-15 11:00:48
600,660182,H,2019-07-15 13:27:25
601,660182,J,2019-07-15 17:52:54
602,660183,G,2019-07-15 14:09:10
603,660183,H,2019-07-16 16:35:50
604,660183,I,2019-07-17 15:46:50
605,660183,J,2019-07-17 16:48:35
606,660184,G,2019-07-15 18:42:40
607,660184,H,2019-07-16 09:22:05
608,660184,J,2019-07-16 15:26:06
609,660185,G,2019-07-16 08:52:32
610,660185,H,2019-07-16 10:21:14
611,660185,J,2019-07-16 13:40:21
612,660186,G,2019-07-16 09:29:51
613,660186,H,2019-07-17 08:54:05
614,660186,J,2019-07-17 14:42:56
615,660187,G,2019-07-16 10:48:24
616,660187,H,2019-07-16 15:35:10
617,660187,J,2019-07-17 12:05:11
618,660188,G,2019-07-16 12:10:51
619,660188,H,2019-07-16 15:26:00
620,660188,I,2019-07-18 09:05:57
621,660188,J,2019-07-19 10:22:34
622,660189,G,2019-07-16 13:19:24
623,660189,H,2019-07-16 15:28:59
624,660189,J,2019-07-17 16:38:22
625,660190,G,2019-07-16 15:45:05
626,660190,H,2019-07-17 11:08:19
627,660190,I,2019-07-17 20:45:34
628,660190,J,2019-07-18 11:49:40
629,660191,G,2019-07-16 16:11:03
630,660191,H,2019-07-17 09:05:02
631,660191,J,2019-07-17 09:40:31
632,660192,G,2019-07-16 17:15:07
633,660192,H,2019-07-18 10:24:22
634,660192,J,2019-07-18 14:15:28
635,660193,G,2019-07-16 18:55:09
636,660193,H,2019-07-17 10:21:04
637,660193,J,2019-07-18 18:16:09
638,660194,G,2019-07-17 11:45:53
639,660194,H,2019-07-18 15:09:28
640,660194,J,2019-07-19 11:55:20
641,660195,G,2019-07-17 14:04:56
642,660195,H,2019-07-17 14:36:51
643,660195,J,2019-07-18 11:41:10
644,660196,G,2019-07-17 15:25:48
645,660196,H,2019-07-18 09:54:43
646,660196,J,2019-07-19 11:57:18
647,660197,G,2019-07-17 17:57:58
648,660197,H,2019-07-18 12:50:35
649,660197,J,2019-07-18 19:33:14
650,660198,G,2019-07-18 10:39:17
651,660198,H,2019-07-19 08:51:03
652,660198,I,2019-07-19 10:38:17
653,660198,J,2019-07-19 15:03:16
654,660199,G,2019-07-18 11:53:25
655,660199,H,2019-07-18 13:08:53
656,660199,J,2019-07-18 16:29:05
657,660200,G,2019-07-18 13:27:09
658,660200,H,2019-07-18 14:28:00
659,660200,J,2019-07-19 11:58:02
660,660201,G,2019-07-18 16:12:43
661,660201,H,2019-07-19 12:17:10
662,660201,J,2019-07-22 15:44:05
663,660202,G,2019-07-18 17:03:37
664,660202,H,2019-07-19 09:37:18
665,660202,J,2019-07-19 13:57:59
666,660203,G,2019-07-19 01:00:00
667,660203,H,2019-07-19 10:27:57
668,660203,J,2019-07-19 15:25:52
669,660204,G,2019-07-19 12:20:08
670,660204,H,2019-07-22 10:24:21
671,660204,I,2019-07-23 15:04:26
672,660204,J,2019-07-25 11:39:25
673,660205,G,2019-07-19 14:36:20
674,660205,H,2019-07-19 17:22:44
675,660205,I,2019-07-22 13:21:29
676,660205,I,2019-07-23 17:15:08
677,660205,I,2019-07-24 11:50:21
678,660205,J,2019-07-25 09:50:42
679,660206,G,2019-07-19 16:39:30
680,660206,H,2019-07-22 10:15:41
681,660206,J,2019-07-23 10:10:53
682,660207,G,2019-07-22 09:35:39
683,660207,H,2019-07-22 15:43:57
684,660207,I,2019-07-23 14:45:16
685,660207,J,2019-07-23 18:27:29
686,660208,G,2019-07-22 11:00:30
687,660208,H,2019-07-23 10:46:10
688,660208,J,2019-07-23 13:05:06
689,660209,G,2019-07-22 11:25:21
690,660209,H,2019-07-23 15:17:31
691,660209,J,2019-07-25 10:01:05
692,660210,G,2019-07-22 14:13:21
693,660210,H,2019-07-22 14:46:18
694,660210,J,2019-07-23 10:25:36
695,660211,G,2019-07-22 17:04:03
696,660211,H,2019-07-23 18:02:19
697,660211,J,2019-07-24 12:26:27
